trade_id,symbol,signal_date,entry_date,signal_close_to_next_open_pct,next_open_to_close_day1_pct,day1_to_day3_pct,day3_to_day5_pct,day5_to_day10_pct,mae_pct,mfe_pct,net_return_x2_pct
DSS-BO-001-00116,LRN,2024-11-25,2024-11-26,-0.4713868200245108,2.728047740835482,-1.3462425080682405,3.551733806897861,-4.115894936366105,-0.5683432793407217,6.848536516055703,0.4251776072748072
DSS-BO-001-00117,AAPL,2024-11-26,2024-11-27,-0.2654450485935711,0.2103455677183952,3.285640849897198,0.16175189747418273,2.024844720496888,-0.26615153466408303,6.980038634900199,5.569478428847385
DSS-BO-001-00118,COST,2024-12-03,2024-12-04,-0.014369290772864307,0.9074484684240769,-0.3082400813835151,0.6908374746165791,-3.0109248636925656,-1.833374394350007,2.673072185267311,-1.9584380389258471
DSS-BO-001-00119,CARG,2024-12-04,2024-12-05,0.3610108303249149,-1.3874614594039048,-0.7034914017717608,-0.9183941222776215,-4.449152542372881,-7.656731757451196,0.4624871531346386,-7.49701952723536
DSS-BO-001-00120,GH,2024-12-04,2024-12-05,-0.5772763054316399,-2.058590657165482,-4.257612503368358,-1.6605685336335552,-10.904407555809959,-18.606492478226443,0.5806281340723141,-18.041119028767493
DSS-BO-001-00121,TSLA,2024-12-05,2024-12-06,2.1597336869739525,3.112830158688107,9.133651919223041,2.6979306448195572,-3.4775233248515725,-1.7670278432723174,29.42485495536069,11.347937584443791
DSS-BO-001-00122,AMZN,2024-12-11,2024-12-12,-0.29097541909145486,-0.2700466048172867,0.9520897934227168,-3.4003893575600297,0.2060101213668286,-4.730171174702735,1.4852563264950547,-2.743664793762801
DSS-BO-001-00123,AVGO,2024-12-11,2024-12-12,-1.2416163183859075,-0.1459280462479562,32.971727277837104,-9.122035761085511,11.033071305642128,-2.7277319414042656,39.21535612055902,33.77878430712242
DSS-BO-001-00124,AAPL,2024-12-16,2024-12-17,-0.3407496492283002,1.3153660498793185,0.3970302139992832,1.459247834855848,-5.558154038041785,-3.3467417538213917,3.934030571198721,-2.7341914722445626
DSS-BO-001-00125,INSP,2025-01-03,2025-01-06,1.3438695389571098,1.648870126645141,-1.0700151463331253,-16.04602923745554,11.212424260250597,-16.200645641917067,7.280854233921041,-6.308765830643148
DSS-BO-001-00126,FUBO,2025-01-06,2025-01-07,7.312393569191156,0.5524836441821224,-18.49823642443641,-11.68534949307305,1.5267110826501895,-35.35910669533444,18.78444390219196,-26.719368388420563
DSS-BO-001-00127,NVDA,2025-01-06,2025-01-07,2.3993029957777523,-8.416781202958301,-4.931036947044953,2.262647523115069,8.056453984122314,-15.36095294194646,0.07199424046078207,-3.9895150206165297
DSS-BO-001-00128,NXT,2025-01-07,2025-01-08,-3.8934426229508268,0.7581141909500211,-0.4232306607100833,6.8949232585596265,-9.432295118179812,-8.528784648187637,10.210850509357972,-3.066619284529737
DSS-BO-001-00129,GH,2025-01-13,2025-01-14,0.20997375328084544,-1.8858040859088487,-2.135611318740005,28.75068194217132,0.9533898305084554,-6.181246726034573,30.59193294918805,24.6035620743845
DSS-BO-001-00130,FRPT,2025-01-15,2025-01-16,-0.5225342913128594,1.739986868023613,2.400774443368836,-0.19537404676370773,1.0040414246021534,-0.5055810899540436,7.728168089297416,4.822980958634249
DSS-BO-001-00131,FOUR,2025-01-17,2025-01-21,0.6652661064425747,0.9826086956521651,0.5424954792043524,0.6337786913326537,0.5702127659574563,-4.043478260869571,7.173913043478253,2.556521739130435
DSS-BO-001-00132,PRVA,2025-01-17,2025-01-21,1.6187050359712352,0.5752212389380507,-0.6599208095028675,0.6643046944198483,1.935767707875069,-1.592920353982319,3.9380530973451178,2.3221238938053057
DSS-BO-001-00133,FN,2025-01-21,2025-01-22,1.8564061880206095,4.073525975543291,-24.40128723245023,2.8263129238232043,2.917107923365747,-28.612041436248926,9.73985512890414,-16.938063712127104
DSS-BO-001-00134,AMZN,2025-01-22,2025-01-23,-0.6382707118846032,0.8179521219648045,1.1596295981649796,-1.473861011967259,1.7857142857143016,-3.276090959701927,3.858507130315636,2.0782750203417466
DSS-BO-001-00135,HIMS,2025-01-23,2025-01-24,0.35610229847846675,-0.4193548387096735,3.206997084548102,17.011927181418706,14.13626609442058,-6.129032258064515,48.41935483870967,37.05806451612903
DSS-BO-001-00136,COST,2025-01-27,2025-01-28,-0.3540322075317959,-0.3290887177068602,2.212384727815686,4.284759014453998,3.6845220479431617,-0.8080490488916792,10.952156369543587,9.955635906304039
DSS-BO-001-00137,DLO,2025-01-27,2025-01-28,-0.17152658662091813,1.8900343642611617,4.468802698145025,-0.32284100080710587,-1.6194331983805599,-0.773195876288657,10.137457044673525,4.181443298969079
DSS-BO-001-00138,BROS,2025-02-06,2025-02-07,0.0,-1.4317343173431696,-3.0997304582210394,26.67284809148509,-8.124923752592405,-8.324723247232468,28.236162361623606,10.958671586715862
DSS-BO-001-00139,PRVA,2025-02-10,2025-02-11,-0.8392782207301663,1.3118916631400968,5.4302422723475186,1.030110935023787,-5.647058823529417,-0.5924672027084243,8.63309352517987,1.619720694033
DSS-BO-001-00140,UPST,2025-02-12,2025-02-13,-1.2616875070406541,-3.981745579007423,-1.2476235741444852,-13.644567440741195,-7.106033161488079,-27.335995436394754,10.017113519680553,-24.136109526525964
DSS-BO-001-00141,ACMR,2025-02-18,2025-02-19,-0.16611295681062677,9.98336106489186,-11.15733736762482,17.879948914431676,-3.719754423979782,-7.279534109816977,19.134775374376044,10.698502495840279
DSS-BO-001-00142,DLO,2025-02-18,2025-02-19,1.3996889580093264,-3.4509202453987697,-4.606830818109609,9.408825978351377,-30.441400304414003,-36.119631901840485,1.4570552147239457,-30.107975460122695
DSS-BO-001-00143,FOUR,2025-02-18,2025-02-19,-8.483208658284259,-9.82608695652174,-6.470588235294128,-0.5567584287039851,-1.8869880767236946,-21.408695652173915,0.9739130434782695,-17.91304347826087
DSS-BO-001-00144,AVGO,2025-05-02,2025-05-05,-1.7007140023800105,0.27238335435055827,3.5112430202726586,6.64819944598336,4.082934609250399,-2.1134930643127325,17.538461538461547,15.013114754098368
DSS-BO-001-00145,CRDO,2025-05-02,2025-05-05,-1.7612929962702029,2.6998523518245054,5.5452865064695045,7.472270869819031,12.18540648198443,-3.7122969837587005,30.900653870491478,30.48972790550517
DSS-BO-001-00146,HIMS,2025-05-02,2025-05-05,3.5766780989710867,-0.9460737937559083,22.731614135625588,7.4124513618677,12.914327114653146,-9.626300851466418,55.84200567644275,47.24560075685904
DSS-BO-001-00147,AX,2025-05-08,2025-05-09,0.33323674297305317,-0.6642599277978278,5.276929786306139,-0.013808340237508876,-3.9082999585692613,-2.527075812274371,6.469314079422395,0.2765342960288743
DSS-BO-001-00148,BROS,2025-05-08,2025-05-09,0.17067494181535192,-1.7503097893432518,13.384833674917228,2.502780867630694,-7.908301682040153,-3.0359355638166052,14.513630731102856,4.957992565055758
DSS-BO-001-00149,NXT,2025-05-08,2025-05-09,0.8968609865470878,3.4222222222222154,18.263859045981956,7.757994186046524,-5.496543584555735,-0.5555555555555536,40.422222222222224,24.355555555555554
DSS-BO-001-00150,PRVA,2025-05-08,2025-05-09,-0.15955325089748174,-0.03995205753096753,-2.877697841726612,2.9629629629629672,-8.633093525179858,-9.26887734718338,2.9165001997602857,-8.869596484218945
DSS-BO-001-00151,SEDG,2025-05-08,2025-05-09,-0.6560962274466786,9.190974133186568,-9.627016129032262,22.810931399888457,-24.11444141689373,-20.198128783709425,24.38084755090808,-8.235222894881677
DSS-BO-001-00152,TMDX,2025-05-09,2025-05-12,2.529147982062785,3.857592722183356,2.594121115135173,0.23807569165092968,5.266175266175277,-3.7088873337998596,14.07452764170749,12.230020993701896
DSS-BO-001-00153,TSLA,2025-05-09,2025-05-12,7.905853952926978,-1.0750683569475505,7.67636158050129,-0.2129397351379736,6.0802712736414355,-3.2127765349241777,13.03442704449418,12.554784986328604
DSS-BO-001-00154,AAON,2025-05-12,2025-05-13,-0.26902382782475476,1.531791907514446,0.8634595312648319,-2.1825023518344255,-7.078284285439507,-7.196531791907512,2.5529865125240914,-7.11714836223506
DSS-BO-001-00155,PATH,2025-05-12,2025-05-13,-0.07639419404125158,1.3761467889908285,-2.564102564102566,-3.7151702786377694,4.019292604501601,-7.645259938837922,2.064220183486243,-1.2703363914373098
DSS-BO-001-00156,SOUN,2025-05-12,2025-05-13,1.0899182561308063,1.1680143755615324,-0.6216696269982225,-10.90259159964253,10.03009027081243,-16.78346810422282,13.656783468104216,-1.6375561545372896
DSS-BO-001-00157,AMBA,2025-05-13,2025-05-14,0.36267721727663016,0.5256241787122251,3.464052287581687,0.4264055590650795,-2.5003931435760407,-1.4454664914586135,8.919185282523001,1.6396846254927766
DSS-BO-001-00158,DLO,2025-05-13,2025-05-14,0.108108108108107,3.239740820734349,15.794979079497896,-2.8003613369467106,-1.2081784386617,-0.9719222462203025,27.5377969762419,14.594816414686829
DSS-BO-001-00159,FN,2025-05-13,2025-05-14,0.28592794615756034,-0.7105886481270196,0.6229015727160281,-0.3512315054660431,3.4762303388113036,-2.785332046670763,5.711027283095005,2.8178085796999763
DSS-BO-001-00160,MNDY,2025-05-13,2025-05-14,1.0327377878756483,-0.22487989369315287,-0.9322815285318975,0.6204756980351389,0.4419321685508848,-4.1807216600224795,3.2403148318511654,-0.3022181334968897
DSS-BO-001-00161,NVDA,2025-05-13,2025-05-14,2.5202312138728367,1.601262967974737,0.17018128005918953,-2.777367410252618,5.607050600212737,-3.0371372725906065,7.720643512253789,4.295564576755373
DSS-BO-001-00162,ALGM,2025-05-16,2025-05-19,-2.980734278444208,1.6110902959910023,-4.46165191740413,0.8104978772674576,2.52679938744258,-6.706631697264898,2.7725739977519703,0.13720494567253122
DSS-BO-001-00163,CALM,2025-05-16,2025-05-19,-0.42252033379106546,-2.0579187440330937,-2.2311274775262624,0.5428159964550927,1.7408550022036229,-6.852657261058659,1.3365864007637729,-2.2473109154556026
DSS-BO-001-00164,OLLI,2025-05-16,2025-05-19,-1.531213191990577,3.169856459330145,-5.341614906832303,0.07874015748032814,-3.9164262610368095,-11.150034176349976,4.366028708133962,-6.291934381408071
DSS-BO-001-00165,FUBO,2025-05-19,2025-05-20,0.5952351426828262,-1.7751391758423218,-1.8072198432738995,15.644091799121696,-4.774514701526522,-10.651081602161739,15.680396053273892,6.012987115448132
DSS-BO-001-00166,CRDO,2025-05-20,2025-05-21,-1.7871518274029885,-0.901639344262295,5.293631100082696,0.2827965435977964,14.366285445715189,-3.2786885245901676,32.77049180327869,19.472131147540985
DSS-BO-001-00167,MSFT,2025-05-27,2025-05-28,0.0897076842289346,-0.8110175975516443,1.0071847313439353,0.4102027012284237,1.8861774484452143,-1.2569679746420426,3.115094545852015,2.2964476992020977
DSS-BO-001-00168,WING,2025-05-27,2025-05-28,-0.9178399572268847,1.1182060736876887,2.875778238956417,4.726224783861666,4.2129884424876085,-0.9623167551038647,15.66088077465,13.332392001678794
DSS-BO-001-00169,AVGO,2025-05-28,2025-05-29,2.6188166828322146,-1.5163968110462722,6.146463592739404,1.1989936315748073,-1.4838985355242196,-4.397139804388928,8.029916988575646,4.020432316922817
DSS-BO-001-00170,COST,2025-05-30,2025-06-02,-0.5684674581383553,2.1828329184816475,-4.35614170306301,-0.45764313784012467,-2.1688071560641564,-5.108509645301806,3.1726431238332076,-5.025567828251399
DSS-BO-001-00171,CVLT,2025-05-30,2025-06-02,0.0,2.0911820911820866,0.10161514600492971,2.0409253619704026,-1.8063772972407022,-1.2121212121212088,4.837564837564834,2.196942396942392
DSS-BO-001-00172,FOUR,2025-05-30,2025-06-02,-0.30593944508915394,0.43386243386243084,-0.7586134232430708,1.5075910393884673,-4.319631837673876,-6.973544973544977,3.1005291005291147,-3.3957671957671964
DSS-BO-001-00173,META,2025-06-02,2025-06-03,0.08530507789699104,-0.687840181829058,4.628402794507358,0.6720391423226557,-0.6604056777734901,-0.9584903403313527,5.571505472815352,3.7162031221963154
DSS-BO-001-00174,MNDY,2025-06-02,2025-06-03,0.8057090239410591,0.2805598147000321,-0.6831712157194358,0.9269874545513979,-6.0755549785797776,-9.206276710273043,1.7975402081362502,-5.788360030013373
DSS-BO-001-00175,ALGM,2025-06-04,2025-06-05,0.39285714285715034,-0.5691924581999297,9.123434704830057,-2.0000000000000018,3.5797925727668156,-1.4941302027748016,12.628957666310914,9.938740661686229
DSS-BO-001-00176,GH,2025-06-04,2025-06-05,0.16750418760469454,1.191471571906333,3.470357364180976,-2.1361549211419417,0.244798041615657,-3.030936454849509,8.089464882943131,2.517391304347827
DSS-BO-001-00177,TMDX,2025-06-05,2025-06-06,1.1210266243823375,1.4149223251403997,2.754404890327211,0.0,-10.743281075027989,-12.216468528918401,6.119174385529846,-7.187090657136618
DSS-BO-001-00178,AMZN,2025-06-09,2025-06-10,-0.12904415153470739,0.41993539455469353,-2.5320527549285488,1.282413955681272,-1.3173819942277176,-4.3331795108444755,0.7844946931241381,-2.3735117674203887
DSS-BO-001-00179,UPST,2025-06-09,2025-06-10,1.3409961685823646,-0.8764392507303653,-9.812760055478497,2.652825836216821,16.928838951310855,-11.342155009451782,13.284069427736721,7.103660422753055
DSS-BO-001-00180,APPF,2025-06-10,2025-06-11,0.748555419366137,-1.0080382359330842,-0.10973093973576376,-1.6917128042886143,2.4851383363876156,-5.040191179665432,2.276776015641957,-0.5736693460786533
DSS-BO-001-00181,GOOG,2025-06-10,2025-06-11,0.6072423398328697,-1.2791405947173207,-0.4767781018622408,-2.2262300625598974,0.25939589578050093,-9.817819369843283,0.3543939310039157,-3.8879118445096617
DSS-BO-001-00182,GOOGL,2025-06-10,2025-06-11,0.701892301645235,-1.388424222147877,-0.32796154933558697,-1.9515515969819042,0.12729271538505227,-9.925281588045065,0.28995204639232774,-3.7073045611687228
DSS-BO-001-00183,ACMR,2025-06-11,2025-06-12,-1.2379110251450665,0.7833920877399203,-2.0598523124757184,-3.0952380952380842,5.569205569205571,-6.73717195456327,4.4261652957305,0.7792401096748949
DSS-BO-001-00184,FN,2025-06-12,2025-06-13,-3.1248783904736066,-1.5465574033903695,8.356114080541843,1.6191587905260318,9.193315299959238,-1.8920221740178378,20.62746043223267,18.173905358720987
DSS-BO-001-00185,MSFT,2025-06-12,2025-06-13,-0.46939462827312317,-0.34894786930317334,1.109932088285226,1.2005961001616106,2.3478170693767675,-0.8628529131860074,5.062916358253156,4.160790948503745
DSS-BO-001-00186,NVDA,2025-06-12,2025-06-13,-1.7402113113735296,-0.35842293906809264,2.4756665256030486,-0.9016449858902931,9.584664536741228,-1.1455478248647122,11.392227141752764,10.686218286597793
DSS-BO-001-00187,SEDG,2025-06-13,2025-06-16,2.3605150214592197,0.5450733752620396,-31.109257714762308,14.588377723970947,15.478077126254618,-42.43186582809224,2.515723270440251,-8.54381551362684
DSS-BO-001-00188,CALM,2025-06-18,2025-06-20,0.9088124170325562,-1.831613033798818,-2.7007524997422983,-0.18010382455768692,2.016556994268748,-6.739526411657559,0.4654928152195925,-2.932240437158462
DSS-BO-001-00189,CRDO,2025-06-18,2025-06-20,1.2384624372006048,-1.3156376226197364,7.823646357151204,1.3991323210412077,-0.8129211680393489,-5.689555683785352,10.455856895556813,6.816733987305246
DSS-BO-001-00190,ALGM,2025-06-23,2025-06-24,2.164366373902138,-0.0307031010131964,4.975429975429968,0.643651258045641,7.238372093023271,-1.750076757752539,13.509364445809013,13.063739637703398
DSS-BO-001-00191,AX,2025-06-23,2025-06-24,1.1676285062407699,-0.225524011674183,2.1805610955989874,1.912817176317505,7.7247191011236005,-1.4858052533828436,12.708941363756953,11.726240382064223
DSS-BO-001-00192,CARG,2025-06-24,2025-06-25,0.06004202942058168,-2.640264026402628,3.143297380585497,0.537795040334621,3.060921248142656,-3.210321032103214,6.150615061506159,3.8504050405040458
DSS-BO-001-00193,META,2025-06-24,2025-06-25,0.15777536732077824,-0.6512046582933695,4.150857919474471,-3.3220965637233535,1.9149654125189874,-1.1125332283154377,4.848169453860107,1.750800995794588
DSS-BO-001-00194,AMBA,2025-06-25,2025-06-26,1.4023732470334282,5.319148936170204,-7.012987012987015,4.469273743016755,-0.6535947712418277,-4.604863221884492,7.978723404255317,1.441337386018238
DSS-BO-001-00195,AVGO,2025-06-26,2025-06-27,0.05592841163313267,-0.3577417551705042,0.20569206028646647,1.5861760095543742,0.518020500385763,-2.835848705049382,4.0171417924352415,1.7564002235886056
DSS-BO-001-00196,OLLI,2025-06-26,2025-06-27,0.5920263788968816,-1.0653356179691431,-1.972891566265067,-1.6746043939161237,0.1875000000000071,-7.241302242419712,0.26819637934889506,-4.662489756388277
DSS-BO-001-00197,AMZN,2025-06-27,2025-06-30,0.022391401701749025,-1.7730020147750158,1.8323533433611372,-1.8128105277292805,3.186542669584247,-2.4266845757779265,1.7550929035146767,1.1431833445265218
DSS-BO-001-00198,FUBO,2025-06-30,2025-07-01,-0.2590662389195142,-2.0779130826273473,-3.183009801017689,-4.3835416276637895,0.8595947488311939,-14.285652443063023,1.0389565413136737,-8.771391465837809
DSS-BO-001-00199,MNDY,2025-06-30,2025-07-01,-0.9094378020859883,-2.522302804698029,1.19502238609428,0.7254627671687386,-7.289580776435633,-10.018612412553763,1.0846543867530922,-8.084603042166737
DSS-BO-001-00200,SOUN,2025-06-30,2025-07-01,-2.0503261882572232,-0.2854424357754404,8.587786259541996,13.356766256590502,-8.68217054263567,-5.899143672692664,27.640342530922936,11.88372978116079
DSS-BO-001-00201,UPST,2025-07-01,2025-07-02,0.04402700322865272,7.657327270060144,3.651723668074669,3.8911528855002153,-1.834746298873846,-0.24937655860349794,19.524717617720412,13.603725979169724
DSS-BO-001-00202,ACMR,2025-07-02,2025-07-03,0.3629764065335772,0.5786618444846292,4.6745774901114645,-1.8893850910340126,5.3221288515406195,-2.278481012658229,10.596745027124776,8.588426763110313
DSS-BO-001-00203,SKYW,2025-07-02,2025-07-03,0.12303615370055088,1.8810851687304897,-0.8535906476155097,4.585438892008242,1.2437365783822374,-0.38756026089423745,9.084034407789021,6.757179317515827
DSS-BO-001-00204,APPF,2025-07-03,2025-07-07,-0.8790182173340821,3.148830434410077,1.9063836856751282,-1.3490381480273927,4.205742615162156,0.0,10.693171107874221,7.858435438265787
DSS-BO-001-00205,FOUR,2025-07-03,2025-07-07,-0.6876227897838927,2.1463897131552834,0.3582841096155809,-0.3666538016209864,2.5179159403447615,-0.8803165182987183,7.319485657764591,4.508209693372911
DSS-BO-001-00206,NVDA,2025-07-03,2025-07-07,-0.716395399987424,0.025318058104928376,3.701828766689874,-0.018306077617769034,4.455294476655491,-0.5443382492562931,10.146211785556059,8.129641116526365
DSS-BO-001-00207,ARWR,2025-07-09,2025-07-10,0.5296610169491567,-0.6322444678609096,-6.521739130434789,6.920022688598992,-13.740053050397872,-24.657007376185458,1.8177028451000998,-14.530874604847199
DSS-BO-001-00208,CRDO,2025-07-09,2025-07-10,0.3791372066810128,-0.6839526337280355,5.44763079453181,-4.035481041037137,2.7628237684103496,-9.73866884442629,6.523070641077999,3.0768476929359023
DSS-BO-001-00209,MSFT,2025-07-09,2025-07-10,-0.0920884048686732,-0.3105838977277342,0.8643042350907626,1.1637870907315495,-0.16152861223283077,-1.051977718110042,2.3043321444315312,1.3569270228028565
DSS-BO-001-00210,ALGM,2025-07-10,2025-07-11,-1.0663822980538473,-0.943142010239828,-3.5092491838955353,3.2421764871722436,-7.973784817039853,-12.314739962274324,1.9940716787927748,-9.388897871193736
DSS-BO-001-00211,GOOG,2025-07-14,2025-07-15,0.5979483240989625,-0.4362525902497416,1.5500054770511529,3.316973194541828,2.249947797034868,-1.3087577707492692,8.190642381939139,6.6109935652743035
DSS-BO-001-00212,GOOGL,2025-07-14,2025-07-15,0.6904551480335863,-0.4443469197432659,1.6806259642935917,3.397821492440256,2.3008385744234694,-1.2726973503757733,8.283504306325074,6.8766361292446065
DSS-BO-001-00213,FN,2025-07-15,2025-07-16,0.640196371114854,-1.9611074489123248,4.05110102538242,-1.3893376413570357,5.065530799475759,-3.609096901779829,9.426499670402123,5.488859591298634
DSS-BO-001-00214,AVGO,2025-07-17,2025-07-18,0.2391250835179548,-1.322574986844427,0.12443117178613239,2.286688207932386,-0.5311209081126034,-4.925451675144721,6.900543764251887,0.3227153131029727
DSS-BO-001-00215,CALM,2025-07-17,2025-07-18,0.009853187506170258,-0.8275862068965578,12.477647526326251,-11.950185479597241,2.818738088073025,-3.8325123152709417,18.325123152709356,0.7852216748768461
DSS-BO-001-00216,AMZN,2025-07-21,2025-07-22,0.1482773658961989,-0.9449573245079224,1.7452850925396834,-0.1857932941583207,-7.471538028656766,-7.934157812227838,3.00034837136387,-7.119526214945127
DSS-BO-001-00217,OLLI,2025-07-21,2025-07-22,0.5041144636370509,-0.41307073836395203,-0.9480779201540668,3.1107455320421806,0.38436434839363987,-4.433134174227327,3.9905583831230995,1.9022350077450678
DSS-BO-001-00218,RXRX,2025-07-21,2025-07-22,1.8749999999999822,0.30674846625766694,-0.7645259938837912,-8.320493066255775,-7.058823529411762,-17.024539877300604,9.509202453987742,-15.384049079754591
DSS-BO-001-00219,SEDG,2025-07-21,2025-07-22,1.248699271592102,9.146968139773893,-14.532328939108597,-8.37311788468601,4.689378757515028,-16.409729359369653,11.168208290510462,-10.717300445358003
DSS-BO-001-00220,APPF,2025-07-23,2025-07-24,-0.03823799327009603,0.0038252620304435325,-0.3251348353287775,2.6095632819095993,12.33824519410578,-1.8208247264937638,24.71884324076199,14.699395608599186
DSS-BO-001-00221,HIMS,2025-07-23,2025-07-24,-0.7238883143743546,-0.4861111111111094,5.146545708304262,9.805873568939782,-22.861891810214573,-12.812500000000004,22.274305555555564,-11.57152777777779
DSS-BO-001-00222,UPST,2025-07-23,2025-07-24,-0.7250683466064389,-0.9818007662835138,-2.7448609431680704,1.6287454929752476,-14.937607046733536,-20.25862068965517,4.525862068965525,-16.95047892720306
DSS-BO-001-00223,ACMR,2025-07-28,2025-07-29,0.0625390869293252,-1.0000000000000009,-6.944444444444442,0.5766621438263231,-15.919055649241143,-28.031249999999996,1.6874999999999973,-22.293750000000003
DSS-BO-001-00224,CRDO,2025-07-28,2025-07-29,1.8990273274664071,-0.5636363636363662,-1.663923934905831,2.538118259576061,13.682110798803148,-6.536363636363629,14.036363636363625,13.781818181818185
DSS-BO-001-00225,NVDA,2025-07-28,2025-07-29,0.7081751742110898,-1.3951395139513934,-1.021223185759923,2.6111015044094854,2.7524997191326728,-3.9941494149414947,3.6397389738973995,2.7027902790279112
DSS-BO-001-00226,SKYW,2025-07-28,2025-07-29,1.2593601089176287,-1.9915966386554684,-6.44774071851153,0.09165062780680522,7.389433202087736,-9.882352941176475,0.369747899159667,-1.6453781512605015
DSS-BO-001-00227,CVLT,2025-07-29,2025-07-30,1.7540228695607007,-1.6729380656971382,-3.552774473806697,-0.4986595174262809,3.16322681467911,-8.97996542255669,2.049222007525686,-2.8543272653310248
DSS-BO-001-00228,META,2025-07-31,2025-08-01,-1.655186727374136,-1.3968212095231802,2.9308684252769224,-0.3482916812871273,2.069667053560953,-2.0141133021169932,4.682450702367613,3.0328694849304227
DSS-BO-001-00229,MSFT,2025-07-31,2025-08-01,0.30986075160126525,-2.0624964683279567,0.1577044388029636,-0.5530166289028027,-0.3572118169530847,-3.2886929988133473,0.5782524344992712,-2.99896780998663
DSS-BO-001-00230,LRN,2025-08-06,2025-08-07,-0.4180151024811285,-2.471225457007431,9.253731343283578,-0.19062142584825859,6.805449452508272,-4.854434664861196,13.744075829383906,13.388354773188915
DSS-BO-001-00231,ZETA,2025-08-06,2025-08-07,1.9772614928324161,-5.089675230247215,-5.362614913176699,-3.8855909336211636,2.695115103874235,-15.7537566650509,1.8904507998061204,-11.542704798836645
DSS-BO-001-00232,BROS,2025-08-07,2025-08-08,-1.0103885014942304,-5.002875215641178,2.2094430992736225,-6.736748593426123,4.01651055723129,-10.695802185163894,0.6900517538815487,-6.007935595169645
