trade_id,symbol,signal_date,entry_date,signal_close_to_next_open_pct,next_open_to_close_day1_pct,day1_to_day3_pct,day3_to_day5_pct,day5_to_day10_pct,mae_pct,mfe_pct,net_return_x2_pct
DSS-BO-001-00233,FN,2025-08-07,2025-08-08,0.37898003640595146,2.262322373506165,-1.9419169161894234,-2.2264385876493376,-10.74893875075803,-18.993400321065458,5.996194779713426,-12.694797550389437
DSS-BO-001-00234,AAPL,2025-08-08,2025-08-11,-0.5034144633164095,-0.32997492190594,2.4631411671228065,-0.8099259003963466,-1.6157053509381458,-1.821461568920757,3.1281622596682768,-0.5387742531567483
DSS-BO-001-00235,GOOG,2025-08-08,2025-08-11,-0.21835144657833538,-0.004973392350915429,1.0842534566795958,0.2312536902184581,2.380835501448142,-2.073904610334698,4.684935594569062,3.525070870840996
DSS-BO-001-00236,GOOGL,2025-08-08,2025-08-11,-0.2389843166542116,0.029944602485398875,0.9629297011425564,0.2767345325162873,2.4541691306918967,-2.165992913110748,4.766182562259802,3.5580476119179583
DSS-BO-001-00237,COST,2025-08-11,2025-08-12,-0.02437612358694441,0.2783619314660646,-1.9380591042175377,0.9060478955307039,-4.027807639934067,-5.5906047768533025,1.092113417248286,-4.970757774323653
DSS-BO-001-00238,SOUN,2025-08-11,2025-08-12,-0.3144654088050314,0.8201892744479578,-2.4405506883604544,-14.68890314304041,-9.624060150375946,-25.48895899053627,7.760252365930587,-24.364037854889588
DSS-BO-001-00239,TSLA,2025-08-11,2025-08-12,1.8169483526531582,-1.260175555491183,-3.0160779251261483,-0.3781461761858673,6.789954753879335,-8.86178626263796,1.943857006286387,1.6772270343868634
DSS-BO-001-00240,AVGO,2025-08-12,2025-08-13,1.2944775398486597,-2.4573226944718196,-1.0754790770433953,-4.773670685906306,3.1205673758865293,-11.046825825730366,0.14941030613218054,-5.4452554280446375
DSS-BO-001-00241,ARWR,2025-08-13,2025-08-14,-6.503251625812889,0.48154093097914075,5.750798722044714,4.4813695871097625,7.662650602409649,-2.9427501337613737,21.722846441947553,19.329159978598163
DSS-BO-001-00242,AX,2025-08-13,2025-08-14,-0.918047469771599,0.6440677966101704,-2.4811945660716206,-1.1858162560442143,6.431317721076546,-3.322033898305077,5.073446327683606,3.02033898305083
DSS-BO-001-00243,DLO,2025-08-13,2025-08-14,16.710182767624016,12.527964205816545,-3.7773359840954313,-2.3415977961432466,0.9873060648801113,-3.0574198359433313,20.50708426547352,6.585980611483966
DSS-BO-001-00244,GH,2025-08-13,2025-08-14,-1.2122246884070376,4.320774282751461,-2.965540092776675,4.6269421205395345,5.2056135770234935,-0.7777393708952696,12.53024541997927,11.224127203594891
DSS-BO-001-00245,CALM,2025-08-22,2025-08-25,0.26616981634284276,-0.7963897000265563,-0.017839621800008754,0.5352841466678582,-6.3182181205075905,-6.645429607999298,0.9468188655871179,-6.783488186886122
DSS-BO-001-00246,SEDG,2025-08-22,2025-08-25,-2.3615160349854114,-4.4789489399820965,3.938730853391692,-5.172932330827063,-4.725658103393604,-14.780531501940885,6.808002388772771,-10.5015825619588
DSS-BO-001-00247,SKYW,2025-08-25,2025-08-26,0.40369088811995635,1.5180109953228715,-1.8752020691884863,0.8978583196046053,-11.715242060576369,-12.078444243866414,1.6985312217937087,-11.46610322474768
DSS-BO-001-00248,CRDO,2025-08-28,2025-08-29,-0.6599908966772872,-6.025200458190138,8.889972371201038,10.097014925373138,11.15027452043651,-11.294387170675824,28.61397479954182,25.0233676975945
DSS-BO-001-00249,GOOG,2025-08-28,2025-08-29,-0.5194314586579929,1.0680210756158992,8.961112154799933,0.7327586206896441,7.5181857081728865,-2.0411069445103625,19.741776237717758,19.07184696444677
DSS-BO-001-00250,GOOGL,2025-08-28,2025-08-29,-0.5354435178165251,1.1385832023248055,9.109750353273661,0.8375064755655526,7.509204555184512,-2.053260921347244,20.013339050069078,19.432223333809738
DSS-BO-001-00251,AMBA,2025-08-29,2025-09-02,-3.5766246362754606,0.6789890607317828,3.4594729611590047,2.1728633510381457,-6.498109640831762,-4.9792531120331995,9.090909090909104,-0.6903809883063048
DSS-BO-001-00252,GH,2025-08-29,2025-09-02,-2.2693562741026407,0.9409622097435122,-9.592542474815824,-1.1475137202727526,-6.796769851951545,-18.9558354833814,3.2023068750948624,-16.120473516466838
DSS-BO-001-00253,PRVA,2025-08-29,2025-09-02,-1.041666666666663,1.7105263157894735,0.38809831824062613,0.6443298969072142,-4.737516005121634,-3.421052631578947,4.824561403508754,-2.3052631578947436
DSS-BO-001-00254,ARWR,2025-09-02,2025-09-03,0.2725856697819218,7.961165048543695,-2.2661870503597137,6.330511593669486,0.8307372793354029,-0.5436893203883519,20.893203883495136,12.926213592233005
DSS-BO-001-00255,AAPL,2025-09-03,2025-09-04,-0.008410428931882041,0.5551349987383158,-2.2626516102049354,-1.8443236766656712,3.413549568401786,-5.244343510808314,1.2027924972663806,-0.4397173858188162
DSS-BO-001-00256,CARG,2025-09-03,2025-09-04,0.028264556246471173,2.232269002543097,-0.9673852957435058,1.2838403572425383,3.527142463488575,-0.8476970895733182,6.244701893190174,5.95993218423283
DSS-BO-001-00257,AEO,2025-09-04,2025-09-05,0.37981551817689585,-0.2702702702702786,2.3306233062330595,-4.766949152542366,2.8921023359288034,-7.13513513513514,8.270270270270274,-0.2
DSS-BO-001-00258,AMZN,2025-09-04,2025-09-05,-0.2545824847250522,-1.169814531223412,-0.8608444884431576,-0.9464681109712214,1.45956607495068,-3.739152628892306,1.6037093755317366,-1.7313935681470216
DSS-BO-001-00259,FUBO,2025-09-05,2025-09-08,0.37406328319500304,2.3602386739599357,0.9708698589407039,4.807673046181704,4.58713842836993,-3.1055772025788686,13.291870427037566,13.091870427037566
DSS-BO-001-00260,HIMS,2025-09-11,2025-09-12,-1.4103554868624357,8.759553203997639,-9.279279279279272,14.836146971201591,1.003113109650644,-4.585537918871263,16.32373113854595,14.24248481285517
DSS-BO-001-00261,TSLA,2025-09-11,2025-09-12,0.5721103006968375,6.745389841475236,7.556700510178316,0.04931198046305152,3.363297110803387,-0.18332794133506525,19.966569610697714,18.531802005823337
DSS-BO-001-00262,ZETA,2025-09-11,2025-09-12,0.19267822736031004,-2.1634615384615308,1.2776412776412727,4.269771955361468,-4.513727315030247,-6.153846153846154,6.682692307692317,-1.5461538461538524
DSS-BO-001-00263,META,2025-09-16,2025-09-17,0.12750173866007408,-0.5479452054794498,-1.2946365059041232,-0.5883277863675485,-5.695343289090415,-8.886745128304074,1.385298089909326,-8.170930606469874
DSS-BO-001-00264,ACMR,2025-09-17,2025-09-18,2.251184834123232,4.54808806488991,8.03546688833472,-2.6417030007694353,14.120126448893577,-1.2456546929316303,30.706836616454215,25.292468134414815
DSS-BO-001-00265,CRDO,2025-09-18,2025-09-19,0.3075851662700968,-1.8977088636889627,-11.901391837697572,-4.317847101352246,0.6576645910585599,-20.157370978940058,2.1175653783846338,-16.961166396667437
DSS-BO-001-00266,SOUN,2025-09-18,2025-09-19,0.19193857965451588,3.7675606641123904,9.415384615384625,-10.348706411698549,11.982434127979946,-2.298850574712641,23.43550446998721,13.784674329501922
DSS-BO-001-00267,AAPL,2025-09-19,2025-09-22,1.1396593276418399,3.13408723747981,0.3093671679197829,-0.9525668553581723,0.8907808127389449,-0.07269789983844754,4.40630048465267,3.180452342487894
DSS-BO-001-00268,NXT,2025-09-19,2025-09-22,-1.3875262789067921,3.95110858442298,0.5058791359037418,3.564140933206361,2.902929200052551,-1.6202387720295586,14.880613985218872,11.141671404206942
DSS-BO-001-00269,SEDG,2025-09-22,2025-09-23,1.0886469673405896,-7.871794871794869,9.796827163929866,-6.210392902408113,-3.9189189189189233,-9.025641025641029,3.8461538461538547,-9.046153846153848
DSS-BO-001-00270,AAON,2025-09-23,2025-09-24,0.1808895509682884,-3.643122676579935,0.5401234567901092,4.845959872820971,6.807487190212291,-7.9341476367498665,11.821561338289953,8.286457780138079
DSS-BO-001-00271,ARWR,2025-09-23,2025-09-24,1.1384615384615326,-0.12169151201703032,2.893694791349377,3.6412078152753047,5.512710654098818,-4.304837237602676,19.92668086400975,12.182111347733503
DSS-BO-001-00272,PRVA,2025-09-26,2025-09-29,0.16694490818029983,1.750000000000007,0.16380016380015405,-1.3491414554374526,0.041442188147544634,-1.1666666666666714,6.499999999999995,0.3833333333333357
DSS-BO-001-00273,MSFT,2025-10-01,2025-10-02,-0.3427310045697629,-0.4235723861891971,1.5980799625358477,-0.3015287700698921,-2.0650729132553836,-2.3024462276798663,2.529776361552072,-1.420199351040463
DSS-BO-001-00274,CARG,2025-10-02,2025-10-03,0.5757655064119405,-1.4311735623210975,-8.210137275607178,-3.6525740580960697,4.238805970149251,-13.791308873276076,0.5204267499349546,-9.333489461358313
DSS-BO-001-00275,GH,2025-10-08,2025-10-09,-0.2602571953459698,0.16884113584036964,-4.1372969659822285,7.8484654731457715,2.7864235956721384,-6.369915579432083,7.950882578664609,6.246661550268584
DSS-BO-001-00276,RXRX,2025-10-08,2025-10-09,0.9852216748768461,-3.9024390243902474,-0.33840947546531774,7.97962648556878,-9.905660377358494,-17.560975609756103,16.747967479674774,-7.0292682926829215
DSS-BO-001-00277,NXT,2025-10-09,2025-10-10,2.170542635658923,-3.3500641998365888,12.463768115942031,-6.507731958762886,12.887663680220541,-5.100968833897523,19.038169721022523,14.519271623672235
DSS-BO-001-00278,HIMS,2025-10-15,2025-10-16,-1.0197578075207159,-4.781068898905339,-16.551141166525785,-1.7625607779578556,-9.135904310167042,-29.088860270444307,2.4307791371539045,-29.272762395363806
DSS-BO-001-00279,AAPL,2025-10-20,2025-10-21,-0.1376673040152987,0.34081335682010216,0.019081784528496293,2.3504273504273643,0.3877124962719858,-2.462280768936198,5.8972198820556265,2.917101937657951
DSS-BO-001-00280,PRVA,2025-10-20,2025-10-21,-0.5303030303030143,-0.9520182787509546,-0.07689350249905358,-0.2308580223162715,-4.7821056691091375,-8.872810357958883,0.8758568164508596,-6.1786747905559825
DSS-BO-001-00281,GH,2025-10-24,2025-10-27,0.568260568260559,-2.3566703417861157,30.430486944248415,7.044692132886055,-1.0109179134654256,-6.256890848952601,39.980705622932724,34.750385887541334
DSS-BO-001-00282,META,2025-10-27,2025-10-28,0.24169749088627235,-0.1585229392017773,-13.718662023509332,-3.2443131736434205,-0.03835765315092221,-20.120424148771775,0.8672137262215829,-16.882208131294284
DSS-BO-001-00283,MSFT,2025-10-27,2025-10-28,3.478046840979232,-1.4417974896622332,-4.475921731704602,-0.6724322223301882,-1.097654033536155,-10.317634573864677,0.6769861309327885,-7.712716361108052
DSS-BO-001-00284,ARWR,2025-10-30,2025-10-31,0.14181044670289467,0.047203209818280634,-4.906817645671147,-2.679235921607559,5.174611266887585,-11.848005664385175,3.115411848005656,-2.8197781449138537
DSS-BO-001-00285,TSLA,2025-11-03,2025-11-04,-2.96987424472106,-2.244421951326847,-3.3178769189213586,2.35146209722481,-8.72799235703562,-15.772565242265546,2.858337367425068,-11.908401179421723
DSS-BO-001-00286,AMBA,2025-11-06,2025-11-07,-4.292650629000216,3.3898305084745672,6.512769042043054,-8.030572714898964,-1.9353369763205897,-7.402282947077133,11.48391560013835,-0.8802721088435381
DSS-BO-001-00287,AEO,2025-11-10,2025-11-11,0.05688282138796019,-1.7623649801023267,0.4629629629629539,-0.3456221198156584,12.369942196531802,-4.66173962478681,12.563956793632759,10.317339397384885
DSS-BO-001-00288,AEO,2025-11-26,2025-11-28,0.44932601098353064,0.248508946322068,17.50123946455131,-3.6708860759493755,10.249671484888312,-0.9443339960238606,25.64612326043738,24.899403578528823
DSS-BO-001-00289,ACMR,2025-12-10,2025-12-11,-1.8490374873353477,3.200000000000003,-7.1267816954238565,1.8039849219170678,7.431896323723874,-5.161290322580648,8.180645161290334,4.625806451612902
DSS-BO-001-00290,SKYW,2025-12-10,2025-12-11,0.4034906634137192,0.41121495327103297,-3.657855547282196,0.7438894792773709,-1.4672036823935586,-5.084112149532705,1.5887850467289688,-4.171962616822434
DSS-BO-001-00291,TSLA,2025-12-12,2025-12-15,2.2856022311312563,1.248269251251477,1.6957354147819403,1.1088813952045085,-7.018190002659952,-3.3251677494940957,6.258387474704441,-3.3994887634465787
DSS-BO-001-00292,BROS,2025-12-17,2025-12-18,2.3647040152356746,0.7286821705426272,-2.231799291980907,0.7714105793450887,-6.077175441337301,-7.61240310077519,2.2170542635659096,-6.990697674418611
DSS-BO-001-00293,IOVA,2025-12-22,2025-12-23,1.4388489208633004,0.0,-1.0638297872340385,-2.1505376344086002,-4.395604395604402,-14.539007092198574,6.028368794326244,-7.646808510638293
DSS-BO-001-00294,NVDA,2025-12-23,2025-12-24,-0.6720287861149199,0.35693356773744966,-0.5680008493470612,0.6993753670385905,-2.115364224366456,-2.2694582068083835,3.0259442757444965,-1.840828938255823
DSS-BO-001-00295,ZETA,2025-12-26,2025-12-29,-1.352657004830904,-0.04897159647405669,-2.4497795198432093,19.537920642893013,-1.2184873949579789,-4.603330068560241,21.939275220372156,14.93222331047992
DSS-BO-001-00296,ACMR,2026-01-05,2026-01-06,1.5111111111111075,2.6707530647986033,13.475479744136454,-3.5888763622698217,4.170726953810178,-0.13134851138354442,20.030647985989482,16.809632224168137
DSS-BO-001-00297,DLO,2026-01-05,2026-01-06,0.0,2.5482093663911964,-5.372733378106121,0.14194464158978626,-5.882352941176472,-10.123966942148755,5.303030303030298,-8.739944903581264
DSS-BO-001-00298,AEO,2026-01-06,2026-01-07,-0.43057050592034685,-3.171171171171172,-4.354298474134732,-0.7392996108949279,-2.1168169345354815,-14.522522522522529,1.2972972972973063,-10.218018018018027
DSS-BO-001-00299,ALGM,2026-01-06,2026-01-07,-1.205201395496358,-1.637239165329052,-1.533942558746737,6.894265826980428,4.837209302325585,-4.719101123595504,11.524879614767269,8.339325842696631
DSS-BO-001-00300,AMBA,2026-01-06,2026-01-07,-1.0292658730158721,-11.615085828843497,-2.792741706833024,-5.4980312089835115,6.58950617283951,-19.809547675729867,0.0,-13.656960280666597
DSS-BO-001-00301,AMZN,2026-01-06,2026-01-07,-0.5478769767152225,0.8138224614999245,2.0326212949163702,-3.984257718992168,-0.9761250792309273,-5.312799966612413,3.893827469638156,-2.3994073703100915
DSS-BO-001-00302,GH,2026-01-06,2026-01-07,0.2848749221045166,-2.414558366622277,-2.146820704084429,0.9575160360695278,7.9926335174953955,-7.85619174434089,7.181535730137578,3.910075454948947
DSS-BO-001-00303,AX,2026-01-08,2026-01-09,0.08587376556461468,-0.9545259545259532,-0.37899296155927686,2.6630434782608736,-1.0481736368448957,-3.120978120978113,7.057057057057059,0.03595023595024411
DSS-BO-001-00304,GOOG,2026-01-12,2026-01-13,0.7643695455913146,0.3434476167722078,-1.8095776660019602,-0.5941014215998464,2.4058545509986207,-4.694779596225052,1.7650221001075161,0.09865010154104253
DSS-BO-001-00305,GOOGL,2026-01-12,2026-01-13,0.9051685122046793,0.32891786023980796,-1.7762942210830523,-0.49154959492672123,2.3235249275804337,-4.634751667015524,1.6804712495888552,0.14087850970307975
DSS-BO-001-00306,NXT,2026-01-12,2026-01-13,0.9689140088817272,0.19992003198718855,-3.870710295291302,4.109589041095885,19.587320574162682,-7.576969212315088,31.5373850459816,19.72203118752498
DSS-BO-001-00307,SEDG,2026-01-12,2026-01-13,1.4447592067988735,-4.188774085450985,-1.165840862722256,-1.680920082571491,7.378524295140942,-11.896118402680822,2.0943870427254874,-0.2279251605696862
DSS-BO-001-00308,WING,2026-01-12,2026-01-13,-0.5430566330488662,-2.6272869096582108,0.22939955576593007,-4.381312213906852,3.218085106382995,-9.576655793504473,1.141682030917579,-3.876783434973763
DSS-BO-001-00309,CRDO,2026-01-13,2026-01-14,-1.1649522865286865,-1.66771159874608,-2.3080846722774884,-11.826132358699915,-4.1672834937083625,-22.72727272727273,3.3228840125391956,-19.02758620689655
DSS-BO-001-00310,TMDX,2026-01-13,2026-01-14,-1.8078620979609106,1.3059302076643187,-0.021132713440408235,-2.70555907841894,0.6372655514519376,-5.787483051452213,6.4868336544637195,-1.0278027545850275
DSS-BO-001-00311,AAON,2026-01-14,2026-01-15,1.3687692483175473,1.1139867221784616,6.220787892276869,-1.2257726558407511,-3.6062791684344564,-2.1717114886913524,9.665803983346443,2.061730617756252
DSS-BO-001-00312,FRPT,2026-01-20,2026-01-21,0.9162110240874988,2.2990188900278152,3.220727168622961,-0.845929829427261,-3.2167832167832144,-3.5876409430370515,7.175281886074081,1.1325523502708992
DSS-BO-001-00313,ENPH,2026-01-22,2026-01-23,2.5197628458498045,-4.915662650602403,2.5595539787126143,-8.62367185569558,34.66738777717686,-14.578313253012043,27.542168674698786,19.799999999999997
DSS-BO-001-00314,CROX,2026-02-12,2026-02-13,1.4320536258379146,-2.993892059677594,-0.41288191577207867,0.1762023217247055,-10.139679255043987,-13.427455692400125,1.2316010814058087,-13.236948032442186
DSS-BO-001-00315,IOVA,2026-02-24,2026-02-25,10.582010582010582,-8.373205741626787,-1.0443864229765065,12.401055408970961,13.6150234741784,-16.267942583732054,34.68899521531101,15.589473684210532
DSS-BO-001-00316,FRPT,2026-02-27,2026-03-02,-1.4446417998815853,1.3576835275741939,0.9838786154575674,-2.770278201666865,-9.006398647832903,-11.582362129040014,3.328126877327886,-9.643710200648803
DSS-BO-001-00317,SEDG,2026-03-19,2026-03-20,3.83267630310995,9.112001687407712,-0.8699014111733905,0.9360374414976613,-12.886398763523943,-5.758278844125709,13.372706180130777,-5.093482387681913
DSS-BO-001-00318,AX,2026-04-08,2026-04-09,-0.6763285024154686,1.1781236489407654,0.37389167823949077,0.8301404853128913,3.0926746886214884,-1.49156939040207,7.6415910073497795,5.366364029399051
DSS-BO-001-00319,COST,2026-04-08,2026-04-09,-0.12927934057815893,0.2997712784077011,-5.544719707335055,1.2728710999702075,2.7521353648887192,-6.117085989585869,0.6686456761886062,-1.6151540220935456
DSS-BO-001-00320,ARWR,2026-04-09,2026-04-10,0.2264834667069282,-1.8680325399216602,8.919250844335291,-2.029598308668068,6.330024456912664,-4.685146128351903,15.215426333232918,11.143778246459778
DSS-BO-001-00321,AVGO,2026-04-09,2026-04-10,1.7383942429801014,2.898671326731561,6.77431529005823,2.47670983867303,3.988667159398873,-0.07212005214833894,18.89545366286649,16.881356966519647
DSS-BO-001-00322,CRDO,2026-04-13,2026-04-14,14.69931527240249,3.510479527610144,0.7334503510531443,14.083016989233933,-9.49159938904648,-3.315813380053212,29.109077931347716,7.463357342158172
DSS-BO-001-00323,NVDA,2026-04-14,2026-04-15,0.020379050336249982,1.1817440912795352,1.6008860249697943,0.21801605390943113,3.3372886383862266,-0.41259168704156357,10.319885900570513,6.26393643031784
DSS-BO-001-00324,CARG,2026-04-17,2026-04-20,-0.40694519804665985,1.1441024244075226,0.9426339886883683,0.6670224119530443,-1.9878081102570944,-1.5254698992100302,5.311904113320609,0.5354944156905408
DSS-BO-001-00325,GOOG,2026-04-17,2026-04-20,-0.24764150943396013,-0.9339165385979453,0.7010739856802006,3.187675899866682,8.928827768367276,-2.639200851164447,13.473814871734247,11.93204870552076
DSS-BO-001-00326,PRVA,2026-04-17,2026-04-20,-0.08326394671107629,0.3333333333333188,-2.408637873754149,3.872340425531906,-0.6964358869315901,-3.7083333333333357,5.166666666666653,0.8000000000000009
DSS-BO-001-00327,ALGM,2026-04-20,2026-04-21,0.49200492004921603,1.0526315789473717,6.904069767441867,-6.820756854747345,20.81712062256811,-0.024479804161559038,23.15789473684211,21.415667074663403
DSS-BO-001-00328,ACMR,2026-04-22,2026-04-23,0.7702182284980763,-1.7470427661510524,-8.26078903500649,4.360993337371277,14.528922422131952,-13.139217470427667,16.378525932666065,7.534303912647866
DSS-BO-001-00329,GOOGL,2026-04-24,2026-04-27,0.5694529184462116,1.1497905532283692,9.836346499871485,-0.4030475596120353,1.407237219988522,-1.0457893976599797,16.065289614329046,12.008580095334409
DSS-BO-001-00330,AMBA,2026-05-01,2026-05-04,0.6567915036333138,-1.81868665833681,5.019796380090491,7.338090749966342,-1.0536879076768702,-3.609607108149371,15.74344023323615,9.309926419547399
DSS-BO-001-00331,FIVN,2026-05-01,2026-05-04,0.17985611510793476,4.757630161579884,-4.884318766066842,-3.5585585585585555,-1.307800093414302,-10.996409335727119,13.734290843806107,-5.361579892280077
DSS-BO-001-00332,GOOG,2026-05-05,2026-05-06,1.3774606811790324,1.430662933757998,-2.116991643454025,3.1717286697366287,-3.54312938816449,-2.5274188991344038,3.827087560681175,-1.3969280558908779
DSS-BO-001-00333,ALGM,2026-05-06,2026-05-07,-14.541561222503407,9.179954441913441,-4.297934487794707,-1.962066710268151,-0.6004002668445585,-9.863325740318906,12.733485193621874,1.6223234624145988
DSS-BO-001-00334,ARWR,2026-05-06,2026-05-07,-0.9603234773818636,-0.5486093391171121,1.398332264271973,0.8223684210526105,-5.207679759066375,-10.844603215105897,4.950242408777772,-3.823373309517719
DSS-BO-001-00335,BROS,2026-05-06,2026-05-07,-8.567558415171018,-0.8518518518518481,-5.341800522973472,-1.3417521704814472,6.919999999999993,-10.518518518518515,2.6851851851851904,-1.2000000000000008
DSS-BO-001-00336,TSLA,2026-05-07,2026-05-08,1.1389300371548616,2.850076834421822,3.950040854441461,-5.172142744851438,0.8928571428571397,-5.486457933154054,8.864771417595074,2.088225124855936
DSS-BO-001-00337,CRDO,2026-05-11,2026-05-12,-3.3155741604033895,-2.3025830258302626,-13.295059676688325,-1.847011674507737,30.913071779395217,-26.72078720787208,14.981549815498152,8.646248462484628
DSS-BO-001-00338,AVGO,2026-05-14,2026-05-15,-1.575950808471882,-1.7724096441297688,-1.7478564025251941,-0.865499880124676,11.064354639773644,-6.238141515109441,7.66578740339674,6.061280022212978
DSS-BO-001-00339,CROX,2026-05-21,2026-05-22,0.06426145230882252,1.3211009174311839,7.406736689605231,0.5563985837127028,1.1485580147551966,-0.7522935779816442,14.513761467889896,10.488073394495423
DSS-BO-001-00340,AAPL,2026-05-22,2026-05-26,0.2558124473803547,-0.4134233390394426,1.2097428080303674,1.0062167531884825,-7.8204314720812125,-7.050805852524156,2.5160686024353174,-6.3561319078841105
DSS-BO-001-00341,IOVA,2026-05-27,2026-05-28,0.22883295194506825,-1.82648401826484,-4.651162790697683,6.829268292682933,-9.589041095890405,-15.52511415525114,4.5136986301369975,-9.789041095890404
DSS-BO-001-00342,ZETA,2026-05-29,2026-06-01,3.320227173438184,6.638477801268494,-8.20777160983347,-6.004319654427636,-9.145220588235304,-19.069767441860453,9.725158562367863,-16.605919661733616
DSS-BO-001-00343,AVGO,2026-06-02,2026-06-03,2.741207545600144,-3.1417640033199024,-17.242460342341214,-6.177235649165347,5.59069742402627,-25.15233101884653,0.04655964695641224,-20.789485617117766
DSS-BO-001-00344,LRN,2026-06-03,2026-06-04,1.8970189701897011,0.4629629629629539,-4.765173056181982,2.4091423864923245,-16.75882175530311,-20.981087470449168,2.117809298660367,-18.63971631205674
DSS-BO-001-00345,BROS,2026-06-10,2026-06-11,0.6635700066357053,7.1687541199736415,1.5377518068583784,7.102832046039675,1.597850678733015,-1.9940672379696767,18.556361239288055,18.208042188529983
DSS-BO-001-00346,ARWR,2026-06-17,2026-06-18,2.3198420533069974,-1.3265798359865077,-2.456612075287201,-1.1527377521613813,6.464697680314346,-6.5967197298601015,1.9641823444283668,1.0904003859141256
DSS-BO-001-00347,AX,2026-06-24,2026-06-25,-0.23317435082140792,1.2854562838627626,2.150199286763166,0.5236677276927892,0.0,-0.7861468182301046,6.363539785403183,3.8050993307128467
DSS-BO-001-00348,GH,2026-06-24,2026-06-25,0.6498247663551338,3.692419296336591,4.960123128585425,11.964273811904281,0.0,-0.25389916575987437,25.21581429089592,21.657091040986586
DSS-BO-001-00349,PRVA,2026-06-24,2026-06-25,0.4487964096287156,-0.36555645816409577,4.891969017529552,6.335017489312089,0.0,-0.7311129163281915,11.779041429731919,10.929163281884646
DSS-BO-001-00350,SKYW,2026-06-24,2026-06-25,0.5377456049638019,1.1005965850648058,1.0580933970902429,-2.466525722339674,0.0,-2.283480765274637,4.248097099362269,-0.5497222793663934
